"","obs_number","time","ID","date_time","mood","circumplex.arousal","circumplex.valence","activity","screen","call","sms","appCat.builtin","appCat.communication","appCat.entertainment","appCat.finance","appCat.game","appCat.office","appCat.other","appCat.social","appCat.travel","appCat.unknown","appCat.utilities","appCat.weather","date","hour","weekday","week_of_year"
"19435",703924,"13:00:28","1",2014-04-01 13:00:28.023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,127.649,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13
"19436",703926,"13:02:39","1",2014-04-01 13:02:39.683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.009,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13
"19437",703927,"13:02:41","1",2014-04-01 13:02:41.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.028,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13
"19438",703928,"13:02:50","1",2014-04-01 13:02:50.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.217,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13
"19439",703932,"13:04:02","1",2014-04-01 13:04:02.063,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.145,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13
"19440",703933,"13:04:04","1",2014-04-01 13:04:04.219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.023,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13
"19441",703934,"13:04:11","1",2014-04-01 13:04:11.243,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.111,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13
"19442",703947,"13:07:43","1",2014-04-01 13:07:43.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.025,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13
"19443",703948,"13:07:46","1",2014-04-01 13:07:46.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.03,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13
"19444",703949,"13:07:55","1",2014-04-01 13:07:55.176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.06,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,13,"Tuesday",13
"19445",704071,"17:51:15","1",2014-04-01 17:51:15.339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72.266,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,17,"Tuesday",13
"19446",704073,"17:52:28","1",2014-04-01 17:52:28.609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.011,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,17,"Tuesday",13
"19447",704094,"19:23:58","1",2014-04-01 19:23:58.812,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.008,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,19,"Tuesday",13
"19448",704095,"19:24:02","1",2014-04-01 19:24:02.822,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.022,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,19,"Tuesday",13
"19449",704096,"19:24:09","1",2014-04-01 19:24:09.848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.966,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,19,"Tuesday",13
"19450",704097,"19:25:10","1",2014-04-01 19:25:10.084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.432,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,19,"Tuesday",13
"19451",704098,"19:25:27","1",2014-04-01 19:25:27.664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.011,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,19,"Tuesday",13
"19452",704099,"19:25:29","1",2014-04-01 19:25:29.677,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.002,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,19,"Tuesday",13
"19453",704100,"19:25:30","1",2014-04-01 19:25:30.681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.036,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,19,"Tuesday",13
"19454",704101,"19:25:39","1",2014-04-01 19:25:39.721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.248,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,19,"Tuesday",13
"19455",704102,"19:26:35","1",2014-04-01 19:26:35.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.035,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,19,"Tuesday",13
"19456",704103,"19:26:45","1",2014-04-01 19:26:45.009,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.048,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,19,"Tuesday",13
"19457",704104,"19:26:55","1",2014-04-01 19:26:55.059,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.007,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,19,"Tuesday",13
"19458",704168,"20:28:53","1",2014-04-01 20:28:53.27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.01,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,20,"Tuesday",13
"19459",704169,"20:28:57","1",2014-04-01 20:28:57.282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.113,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,20,"Tuesday",13
"19460",704170,"20:29:07","1",2014-04-01 20:29:07.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.116,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,20,"Tuesday",13
"19461",704171,"20:29:27","1",2014-04-01 20:29:27.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.826,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,20,"Tuesday",13
"19462",704172,"20:30:14","1",2014-04-01 20:30:14.605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.032,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,20,"Tuesday",13
"19463",704173,"20:30:18","1",2014-04-01 20:30:18.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.053,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,20,"Tuesday",13
"19464",704174,"20:30:20","1",2014-04-01 20:30:20.693,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.058,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,20,"Tuesday",13
"19465",704253,"22:15:36","1",2014-04-01 22:15:36.214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.025,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,22,"Tuesday",13
"19466",704254,"22:15:43","1",2014-04-01 22:15:43.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.025,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,22,"Tuesday",13
"19467",704255,"22:15:52","1",2014-04-01 22:15:52.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.021,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,22,"Tuesday",13
"19468",704256,"22:15:58","1",2014-04-01 22:15:58.289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.125,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-01,22,"Tuesday",13
"19469",704401,"08:55:53","1",2014-04-02 08:55:53.033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.035,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,8,"Wednesday",14
"19470",704402,"08:55:59","1",2014-04-02 08:55:59.069,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.099,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,8,"Wednesday",14
"19471",704403,"08:56:13","1",2014-04-02 08:56:13.17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.012,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,8,"Wednesday",14
"19472",704404,"08:56:16","1",2014-04-02 08:56:16.194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.133,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,8,"Wednesday",14
"19473",704585,"12:56:58","1",2014-04-02 12:56:58.969,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.149,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,12,"Wednesday",14
"19474",704586,"12:57:04","1",2014-04-02 12:57:04.119,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.038,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,12,"Wednesday",14
"19475",704587,"12:57:20","1",2014-04-02 12:57:20.158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.028,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,12,"Wednesday",14
"19476",704646,"14:41:22","1",2014-04-02 14:41:22.684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.012,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,14,"Wednesday",14
"19477",704647,"14:41:26","1",2014-04-02 14:41:26.697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.023,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,14,"Wednesday",14
"19478",704648,"14:41:35","1",2014-04-02 14:41:35.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.366,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,14,"Wednesday",14
"19479",704650,"14:43:14","1",2014-04-02 14:43:14.226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.011,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,14,"Wednesday",14
"19480",704651,"14:43:18","1",2014-04-02 14:43:18.237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.018,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,14,"Wednesday",14
"19481",704652,"14:43:24","1",2014-04-02 14:43:24.256,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.018,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,14,"Wednesday",14
"19482",704654,"14:43:31","1",2014-04-02 14:43:31.286,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.007,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,14,"Wednesday",14
"19483",704759,"20:11:11","1",2014-04-02 20:11:11.484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.223,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,20,"Wednesday",14
"19484",704760,"20:11:16","1",2014-04-02 20:11:16.71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.183,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,20,"Wednesday",14
"19485",704761,"20:11:26","1",2014-04-02 20:11:26.894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.017,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,20,"Wednesday",14
"19486",704762,"20:11:32","1",2014-04-02 20:11:32.921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.005,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,20,"Wednesday",14
"19487",704764,"20:11:38","1",2014-04-02 20:11:38.94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.4,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-02,20,"Wednesday",14
"19488",705028,"10:17:45","1",2014-04-03 10:17:45.581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.009,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-03,10,"Thursday",14
"19489",705029,"10:17:50","1",2014-04-03 10:17:50.592,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.023,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-03,10,"Thursday",14
"19490",705030,"10:17:58","1",2014-04-03 10:17:58.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.202,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-03,10,"Thursday",14
"19491",706377,"00:01:30","1",2014-04-07 00:01:30.144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.354,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,0,"Monday",14
"19492",706378,"00:01:37","1",2014-04-07 00:01:37.499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.141,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,0,"Monday",14
"19493",706379,"00:01:46","1",2014-04-07 00:01:46.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.341,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,0,"Monday",14
"19494",706380,"00:02:03","1",2014-04-07 00:02:03.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.22,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,0,"Monday",14
"19495",706382,"00:03:10","1",2014-04-07 00:03:10.355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.072,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-06,0,"Monday",14
"19496",706964,"19:22:10","1",2014-04-08 19:22:10.651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.012,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-08,19,"Tuesday",14
"19497",706965,"19:22:14","1",2014-04-08 19:22:14.665,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.022,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-08,19,"Tuesday",14
"19498",706966,"19:22:22","1",2014-04-08 19:22:22.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.097,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-08,19,"Tuesday",14
"19499",708033,"18:31:08","1",2014-04-11 18:31:08.039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.091,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-11,18,"Friday",15
"19500",708036,"18:31:32","1",2014-04-11 18:31:32.145,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.078,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-11,18,"Friday",15
"19501",708037,"18:31:55","1",2014-04-11 18:31:55.233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35.1,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-11,18,"Friday",15
"19502",708038,"18:32:30","1",2014-04-11 18:32:30.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.716,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-11,18,"Friday",15
"19503",708039,"18:58:18","1",2014-04-11 18:58:18.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.102,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-11,18,"Friday",15
"19504",708040,"19:11:30","1",2014-04-11 19:11:30.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.006,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-11,19,"Friday",15
"19505",708276,"14:55:48","1",2014-04-13 14:55:48.299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.012,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-13,14,"Sunday",15
"19506",708277,"14:55:53","1",2014-04-13 14:55:53.312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-13,14,"Sunday",15
"19507",708278,"14:56:00","1",2014-04-13 14:56:00.334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.112,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-13,14,"Sunday",15
"19508",708286,"14:56:51","1",2014-04-13 14:56:51.572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.05,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-13,14,"Sunday",15
"19509",708287,"14:56:54","1",2014-04-13 14:56:54.624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.135,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-13,14,"Sunday",15
"19510",708288,"14:57:02","1",2014-04-13 14:57:02.76,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.039,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-13,14,"Sunday",15
"19511",708316,"18:17:21","1",2014-04-13 18:17:21.072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.008,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-13,18,"Sunday",15
"19512",708317,"18:17:24","1",2014-04-13 18:17:24.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.028,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-13,18,"Sunday",15
"19513",708318,"18:17:32","1",2014-04-13 18:17:32.114,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.009,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-13,18,"Sunday",15
"19514",708447,"12:21:06","1",2014-04-14 12:21:06.555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.009,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-14,12,"Monday",15
"19515",708448,"12:21:10","1",2014-04-14 12:21:10.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.04,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-14,12,"Monday",15
"19516",708449,"12:21:24","1",2014-04-14 12:21:24.607,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.024,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-14,12,"Monday",15
"19517",708658,"20:20:00","1",2014-04-14 20:20:00.092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.009,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-14,20,"Monday",15
"19518",708659,"20:20:04","1",2014-04-14 20:20:04.101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.077,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-14,20,"Monday",15
"19519",708660,"20:20:26","1",2014-04-14 20:20:26.18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.164,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-14,20,"Monday",15
"19520",708858,"10:51:50","1",2014-04-15 10:51:50.611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.013,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-15,10,"Tuesday",15
"19521",708859,"10:51:54","1",2014-04-15 10:51:54.627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.016,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-15,10,"Tuesday",15
"19522",708860,"10:52:00","1",2014-04-15 10:52:00.644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.014,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-15,10,"Tuesday",15
"19523",709891,"12:03:40","1",2014-04-18 12:03:40.305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.27,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-18,12,"Friday",16
"19524",709892,"12:03:44","1",2014-04-18 12:03:44.584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.017,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-18,12,"Friday",16
"19525",709893,"12:03:51","1",2014-04-18 12:03:51.601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.048,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-18,12,"Friday",16
"19526",709964,"14:36:42","1",2014-04-18 14:36:42.779,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.07,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-18,14,"Friday",16
"19527",709985,"14:43:06","1",2014-04-18 14:43:06.247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.03,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-18,14,"Friday",16
"19528",709986,"14:43:12","1",2014-04-18 14:43:12.279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.059,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-18,14,"Friday",16
"19529",709987,"14:43:28","1",2014-04-18 14:43:28.338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.669,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-18,14,"Friday",16
"19530",710207,"15:40:56","1",2014-04-19 15:40:56.855,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.248,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16
"19531",710208,"15:41:08","1",2014-04-19 15:41:08.105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.047,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16
"19532",710209,"15:41:16","1",2014-04-19 15:41:16.153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.051,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,15,"Saturday",16
"19533",710266,"19:26:38","1",2014-04-19 19:26:38.549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.006,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,19,"Saturday",16
"19534",710267,"19:26:41","1",2014-04-19 19:26:41.556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.03,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,19,"Saturday",16
"19535",710268,"19:26:51","1",2014-04-19 19:26:51.586,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.247,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,19,"Saturday",16
"19536",710355,"01:12:53","1",2014-04-20 01:12:53.49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.45,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,1,"Sunday",16
"19537",710356,"01:12:58","1",2014-04-20 01:12:58.178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.156,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-19,1,"Sunday",16
"19538",710695,"14:28:38","1",2014-04-21 14:28:38.223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.041,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-21,14,"Monday",16
"19539",710696,"14:28:52","1",2014-04-21 14:28:52.266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.209,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-21,14,"Monday",16
"19540",710697,"14:29:06","1",2014-04-21 14:29:06.476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.016,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-21,14,"Monday",16
"19541",710870,"09:11:46","1",2014-04-22 09:11:46.421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.127,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-22,9,"Tuesday",16
"19542",710871,"09:11:51","1",2014-04-22 09:11:51.552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.026,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-22,9,"Tuesday",16
"19543",710872,"09:11:58","1",2014-04-22 09:11:58.579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.03,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-22,9,"Tuesday",16
"19544",711268,"22:01:26","1",2014-04-22 22:01:26.486,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.014,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-22,22,"Tuesday",16
"19545",711269,"22:01:30","1",2014-04-22 22:01:30.503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.244,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-22,22,"Tuesday",16
"19546",711270,"22:01:39","1",2014-04-22 22:01:39.747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.012,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-22,22,"Tuesday",16
"19547",711378,"10:40:58","1",2014-04-23 10:40:58.948,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.011,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-23,10,"Wednesday",17
"19548",711379,"10:41:01","1",2014-04-23 10:41:01.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-23,10,"Wednesday",17
"19549",711380,"10:41:09","1",2014-04-23 10:41:09.983,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.02,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-23,10,"Wednesday",17
"19550",711955,"19:59:27","1",2014-04-24 19:59:27.726,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.006,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-24,19,"Thursday",17
"19551",711956,"19:59:30","1",2014-04-24 19:59:30.733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.073,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-24,19,"Thursday",17
"19552",711957,"19:59:55","1",2014-04-24 19:59:55.806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,168.729,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-24,19,"Thursday",17
"19553",711958,"20:02:44","1",2014-04-24 20:02:44.538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.096,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-24,20,"Thursday",17
"19554",711959,"20:02:53","1",2014-04-24 20:02:53.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.033,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-24,20,"Thursday",17
"19555",712255,"12:37:07","1",2014-04-25 12:37:07.846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.023,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-25,12,"Friday",17
"19556",712256,"12:37:12","1",2014-04-25 12:37:12.871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.026,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-25,12,"Friday",17
"19557",712257,"12:37:20","1",2014-04-25 12:37:20.898,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.022,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-25,12,"Friday",17
"19558",712475,"10:36:08","1",2014-04-26 10:36:08.306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.008,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-26,10,"Saturday",17
"19559",712476,"10:36:12","1",2014-04-26 10:36:12.315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.024,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-26,10,"Saturday",17
"19560",712477,"10:36:20","1",2014-04-26 10:36:20.341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.219,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-26,10,"Saturday",17
"19561",712478,"10:36:33","1",2014-04-26 10:36:33.565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.016,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-26,10,"Saturday",17
"19562",712804,"10:15:12","1",2014-04-28 10:15:12.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.008,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-28,10,"Monday",17
"19563",712805,"10:15:15","1",2014-04-28 10:15:15.198,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.016,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-28,10,"Monday",17
"19564",712806,"10:15:23","1",2014-04-28 10:15:23.216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.14,NA,NA,NA,NA,NA,NA,NA,NA,2014-04-28,10,"Monday",17
